taxonId,name,rank,status,language,allRawSourceTokens,selectedRawSourceTokens,selectedCleanSourceTokens,evidencePacketTokens,hasSources,draftRequestTextTokens
76748,Dysphania botrys,species,taxon_matched_text,en,1745,559,151,267,True,1057
77225,Gastridium phleoides,species,taxon_matched_text,pt,2681,1236,267,435,True,1225
77493,Ipheion uniflorum,species,taxon_matched_text,en,2056,2056,498,633,True,1423
78337,Panicum capillare,species,taxon_matched_text,en,2326,1112,260,385,True,1175
78923,Sagina saginoides,species,taxon_matched_text,en,2359,1170,711,886,True,1676
79044,Senecio elegans,species,taxon_matched_text,en,1962,736,241,346,True,1136
79143,Solanum sisymbriifolium,species,taxon_matched_text,en,3438,3438,888,1137,True,1927
79472,Vachellia farnesiana,species,taxon_matched_text,en,11680,8768,2523,2964,True,3754
79492,Verbena pulchella,species,text_needs_scope_review,en,940,940,133,215,True,1005
84092,Spinacia oleracea,species,text_needs_scope_review,en,7002,5746,1917,2296,True,3086
120255,Crassula muscosa,species,taxon_matched_text,en,1419,1419,479,637,True,1427
122358,Telopea speciosissima,species,taxon_matched_text,en,11807,11807,5606,6091,True,6881
125849,Quercus pubescens,species,taxon_matched_text,en,2742,2742,739,900,True,1690
131304,Champia parvula,species,taxonomy_only,,0,0,0,39,False,829
154852,Pachira aquatica,species,taxon_matched_text,en,8756,5344,1586,1794,True,2584
160363,Cestrum fasciculatum,species,taxon_matched_text,en,385,385,194,302,True,1092
160739,Clerodendrum bungei,species,taxon_matched_text,en,1830,1830,653,801,True,1591
164501,Leontodon hispidus,species,taxon_matched_text,en,1814,449,118,215,True,1005
165216,Melaleuca linariifolia,species,taxon_matched_text,en,2981,2981,915,1093,True,1883
165747,Nowellia curvifolia,species,taxon_matched_text,en,3451,3451,1418,1643,True,2433
167316,Portulaca umbraticola,species,taxon_matched_text,en,404,404,163,273,True,1063
167829,Rhus typhina,species,taxon_matched_text,en,3535,3535,812,1010,True,1800
168380,Salvia greggii,species,taxon_matched_text,en,1529,1529,641,765,True,1555
169878,Tradescantia spathacea,species,taxon_matched_text,en,2234,1899,571,740,True,1530
200891,Oedogonium,genus,taxon_matched_text,en,23893,23893,14922,15553,True,16343
209304,Catananche caerulea,species,taxon_matched_text,en,4334,2748,1407,1676,True,2466
284556,Oreopanax capitatus,species,taxon_matched_text,pt,691,691,321,488,True,1278
327564,Ulva flexuosa,species,taxon_matched_text,en,934,934,351,505,True,1295
338471,Trifolium suffocatum,species,taxon_matched_text,en,1709,381,120,221,True,1011
342410,Festuca jubata,species,taxon_matched_text,en,1572,268,46,129,True,919
342996,Isoetes azorica,species,taxon_matched_text,pt,688,688,416,568,True,1358
371841,Trifolium bocconei,species,taxon_matched_text,pt,1308,1308,272,434,True,1224
410339,Elaeagnus reflexa,species,text_needs_scope_review,en,373,373,75,203,True,993
415109,Codium decorticatum,species,taxonomy_only,,0,0,0,41,False,831
416548,Epimedium pinnatum,species,taxon_matched_text,en,644,644,146,254,True,1044
460855,Cistus × obtusifolius,hybrid,taxonomy_only,,0,0,0,48,False,838
485467,Breutelia chrysocoma,species,taxon_matched_text,en,469,469,104,190,True,980
513833,Orobanche clausonis,species,taxon_matched_text,en,1650,356,87,187,True,977
520178,Helianthemum ledifolium,species,taxon_matched_text,pt,1342,1342,687,928,True,1718
520841,Isoetes delilei,species,taxonomy_only,,0,0,0,42,False,832
522158,Sphenopus divaricatus,species,taxon_matched_text,en,2415,1014,126,225,True,1015
523879,Bartramia aprica,species,taxon_matched_text,en,740,740,136,233,True,1023
592834,Radula lindenbergiana,species,taxonomy_only,,0,0,0,43,False,833
704321,Plocamium suhrii,species,taxonomy_only,,0,0,0,43,False,833
704519,Blechnum chilense,species,text_needs_scope_review,en,1082,1082,152,276,True,1066
771790,Clivia × cyrtanthiflora,hybrid,taxonomy_only,,0,0,0,50,False,840
773021,Sporobolus alopecuroides,species,taxon_matched_text,en,1026,1026,155,250,True,1040
829210,Trichocereus macrogonus,species,text_needs_scope_review,en,3648,3648,1180,1338,True,2128
859228,Scrophularia lowei,species,taxon_matched_text,pt,1294,1294,243,414,True,1204
976082,Centaurium portense,species,taxonomy_only,,0,0,0,41,False,831
982184,Airopsis tenella,species,taxon_matched_text,pt,3494,1219,254,422,True,1212
1007820,Nepeta multibracteata,species,taxon_matched_text,pt,1324,1324,275,472,True,1262
1070955,Cryptonemia seminervis,species,taxonomy_only,,0,0,0,42,False,832
1077363,Gomphocarpus fruticosus × physocarpus,hybrid,taxonomy_only,,0,0,0,51,False,841
1130914,Bazzania azorica,species,taxonomy_only,,0,0,0,44,False,834
1187218,Metacallophyllis laciniata,species,taxonomy_only,,0,0,0,48,False,838
1351428,Heteroscyphus denticulatus,species,taxonomy_only,,0,0,0,50,False,840
1367002,Crataegus germanica,species,text_needs_scope_review,en,12217,10701,4272,4935,True,5725
1443695,Staphisagria macrosperma,species,taxon_matched_text,en,6149,2588,993,1167,True,1957
1477514,Parapholis cylindrica,species,text_needs_scope_review,en,1349,1349,213,314,True,1104
1534906,Lysimachia arvensis × loeflingii,hybrid,taxonomy_only,,0,0,0,49,False,839
1549848,Molineriella laevis,species,taxon_matched_text,pt,1250,1250,250,432,True,1222
1569900,Oceaniopteris gibba,species,taxon_matched_text,en,733,733,158,258,True,1048
1637925,Aquilegia dichroa,species,taxon_matched_text,en,1906,1906,606,766,True,1556
47572,Juniperus sabina,species,taxon_matched_text,en,2417,1830,542,699,True,1489
49665,Taxodium mucronatum,species,taxon_matched_text,en,8849,4420,1176,1423,True,2213
52119,Populus deltoides,species,taxon_matched_text,en,5663,4997,1874,2170,True,2960
52162,Cakile edentula,species,taxon_matched_text,en,2251,970,399,547,True,1337
54037,Thuja occidentalis,species,taxon_matched_text,en,4240,3737,1640,1900,True,2690
54299,Citrus maxima,species,text_needs_scope_review,en,7283,6086,1919,2311,True,3101
56414,Riccia crystallina,species,taxonomy_only,,0,0,0,38,False,828
57435,Teucrium abutiloides,species,taxon_matched_text,pt,493,493,306,445,True,1235
57867,Spirodela polyrhiza,species,taxon_matched_text,en,6979,5915,1680,1910,True,2700
59769,Axonopus fissifolius,species,taxon_matched_text,en,949,949,180,313,True,1103
62207,Oenothera biennis,species,taxon_matched_text,en,12342,10685,4235,4856,True,5646
62339,Verbascum densiflorum,species,taxon_matched_text,en,2169,886,38,129,True,919
67716,Fumaria parviflora,species,taxon_matched_text,en,1830,577,187,286,True,1076
67876,Dicranella heteromalla,species,taxon_matched_text,de,938,938,341,492,True,1282
70020,Ludwigia hexapetala,species,taxon_matched_text,en,606,606,313,432,True,1222
76793,Elodea canadensis,species,taxon_matched_text,en,3661,2636,710,875,True,1665
76848,Eragrostis barrelieri,species,taxon_matched_text,pt,1284,1284,258,427,True,1217
77987,Melinis repens,species,taxon_matched_text,en,625,625,186,288,True,1078
78886,Rosa rubiginosa,species,taxon_matched_text,en,6012,4558,1147,1370,True,2160
79525,Wolffia arrhiza,species,taxon_matched_text,en,4665,3049,969,1174,True,1964
79546,Zannichellia palustris,species,taxon_matched_text,en,1932,622,127,219,True,1009
83960,Lophocolea bidentata,species,taxon_matched_text,en,400,400,76,178,True,968
84993,Aloe perfoliata,species,taxon_matched_text,en,2782,1854,837,1045,True,1835
122555,Hylocomium splendens,species,taxon_matched_text,en,2050,2050,567,703,True,1493
125439,Pilea peperomioides,species,taxon_matched_text,en,2646,2646,1243,1464,True,2254
126485,Calycanthus floridus,species,taxon_matched_text,en,2452,2452,825,1015,True,1805
129327,Passiflora suberosa,species,taxon_matched_text,en,1670,1670,628,834,True,1624
129533,Araucaria cunninghamii,species,taxon_matched_text,en,3542,3001,758,926,True,1716
131307,Valonia macrophysa,species,taxonomy_only,,0,0,0,39,False,829
133157,Cistus laurifolius,species,taxon_matched_text,en,3929,2607,647,814,True,1604
135329,Podocarpus macrophyllus,species,taxon_matched_text,en,1869,1869,560,719,True,1509
135371,Eucalyptus grandis,species,taxon_matched_text,en,4176,3603,1513,1726,True,2516
136153,Cycas circinalis,species,taxon_matched_text,en,2354,1567,438,586,True,1376
136319,Abies alba,species,taxon_matched_text,en,5251,4568,1245,1496,True,2286
153154,Scadoxus puniceus,species,taxon_matched_text,en,2364,2364,787,986,True,1776
154283,Bismarckia nobilis,species,taxon_matched_text,es,6037,1619,781,947,True,1737
154888,Pachystachys lutea,species,taxon_matched_text,en,1548,842,139,249,True,1039
158434,Anthriscus cerefolium,species,text_needs_scope_review,en,4676,3761,1028,1263,True,2053
159405,Brachythecium rivulare,species,text_needs_scope_review,de,1248,1248,664,818,True,1608
162748,Eucalyptus cinerea,species,taxon_matched_text,en,3255,2880,865,1038,True,1828
163607,Helianthemum salicifolium,species,taxon_matched_text,pt,1370,1370,268,447,True,1237
163639,Heliconia bihai,species,taxon_matched_text,en,1036,1036,219,347,True,1137
164955,Lycium chinense,species,taxon_matched_text,en,3082,1906,837,1016,True,1806
165876,Opuntia cochenillifera,species,taxon_matched_text,en,3245,810,106,220,True,1010
166208,Passiflora ligularis,species,taxon_matched_text,en,4531,3808,1501,1844,True,2634
167075,Plumeria obtusa,species,taxon_matched_text,en,2289,1707,367,501,True,1291
167517,Psilotum nudum,species,taxon_matched_text,en,2398,2398,576,743,True,1533
184342,Calodendrum capense,species,taxon_matched_text,en,685,685,301,426,True,1216
191917,Eryngium galioides,species,taxon_matched_text,pt,1637,1637,601,848,True,1638
208128,Eucalyptus dalrympleana,species,taxon_matched_text,en,4343,2098,681,819,True,1609
245690,Orobanche artemisiae-campestris,species,taxon_matched_text,pt,1446,1446,268,457,True,1247
277314,Tradescantia sillamontana,species,taxon_matched_text,en,1206,1206,576,717,True,1507
282740,Echeveria agavoides,species,taxon_matched_text,en,2032,2032,761,948,True,1738
320523,Rhododendron arboreum,species,taxon_matched_text,en,2514,2181,811,1017,True,1807
333665,Allium chamaemoly,species,taxon_matched_text,en,1220,1220,510,688,True,1478
338394,Iris boissieri,species,taxon_matched_text,en,4691,2051,640,900,True,1690
338413,Thesium pyrenaicum,species,taxon_matched_text,en,1710,412,187,291,True,1081
341990,Moehringia pentandra,species,taxon_matched_text,pt,1147,1147,250,421,True,1211
347959,Allium schmitzii,species,taxon_matched_text,unspecified,352,352,352,470,True,1260
357948,Micranthes stellaris,species,taxon_matched_text,en,3344,3344,849,1025,True,1815
371912,Draba muralis,species,taxon_matched_text,pt,1899,1231,264,429,True,1219
371995,Sternbergia lutea,species,taxon_matched_text,en,1871,1871,644,822,True,1612
372556,Ulva compressa,species,taxon_matched_text,en,782,782,180,302,True,1092
402509,Pilosella officinarum,species,taxon_matched_text,en,4049,2756,818,1012,True,1802
415196,Parietaria lusitanica,species,taxon_matched_text,en,1618,331,88,189,True,979
415892,Cistus × purpureus,hybrid,taxon_matched_text,en,468,468,149,269,True,1059
418760,Chaenorhinum serpyllifolium,species,taxon_matched_text,pt,1487,1487,325,491,True,1281
461356,Philonotis rigida,species,taxonomy_only,,0,0,0,40,False,830
464251,Parrotia persica,species,taxon_matched_text,en,2066,1772,630,775,True,1565
469985,Narcissus confusus,species,text_needs_scope_review,es,727,727,516,683,True,1473
484853,Silene mellifera,species,taxon_matched_text,pt,1636,1636,695,945,True,1735
485606,Fissidens polyphyllus,species,taxonomy_only,,0,0,0,45,False,835
486283,Nitella hyalina,species,taxon_matched_text,en,193,193,24,121,True,911
491355,Rosa corymbifera,species,taxon_matched_text,en,9954,8689,122,214,True,1004
509593,Otospermum glabrum,species,taxon_matched_text,pt,2020,1256,245,420,True,1210
512353,Euphrasia azorica,species,taxon_matched_text,pt,483,483,234,356,True,1146
525529,Rubus vagabundus,species,taxon_matched_text,pt,1261,1261,245,417,True,1207
545768,Melica magnolii,species,taxonomy_only,,0,0,0,41,False,831
570734,Curio talinoides,species,taxon_matched_text,en,988,988,463,599,True,1389
846492,Wallisia cyanea,species,taxon_matched_text,en,1035,1035,232,355,True,1145
847907,Delphinium verdunense,species,taxonomy_only,,0,0,0,43,False,833
866483,Alchemilla arvensis,species,taxon_matched_text,en,2820,1594,550,700,True,1490
1138755,Callithamnion tetricum,species,taxonomy_only,,0,0,0,46,False,836
1183511,Crepis pusilla,species,taxon_matched_text,en,1856,666,401,566,True,1356
1351763,Serapias × todaroi,hybrid,taxonomy_only,,0,0,0,47,False,837
1377229,Festuca fasciculata,species,text_needs_scope_review,en,392,392,121,218,True,1008
1454633,Ophrys iricolor,species,text_needs_scope_review,en,6555,5216,369,506,True,1296
1501552,Gagea ellyptica,species,taxonomy_only,,0,0,0,46,False,836
1501776,Narcissus fernandesii,species,taxon_matched_text,pt,1650,1650,655,896,True,1686
1565678,Chamaecytisus proliferus,species,taxon_matched_text,en,4433,4433,2717,3036,True,3826
1678219,Ciliochloa effusa,species,taxonomy_only,,0,0,0,44,False,834
52994,Claytonia perfoliata,species,taxon_matched_text,en,6062,4878,1270,1509,True,2299
53050,Epilobium ciliatum,species,taxon_matched_text,en,2820,2820,624,795,True,1585
54808,Fraxinus pennsylvanica,species,taxon_matched_text,en,6068,6068,2291,2603,True,3393
55809,Leucojum aestivum,species,taxon_matched_text,en,3368,3368,967,1124,True,1914
56617,Ceanothus thyrsiflorus,species,taxon_matched_text,en,1513,1513,470,605,True,1395
60105,Lampranthus aureus,species,taxon_matched_text,en,615,615,177,284,True,1074
60175,Atriplex patula,species,taxon_matched_text,en,2695,1506,371,539,True,1329
64208,Symphyotrichum subulatum,species,taxon_matched_text,en,5062,5062,702,879,True,1669
67593,Carya illinoinensis,species,taxon_matched_text,pt,12679,2690,1587,1847,True,2637
68853,Potentilla sterilis,species,taxon_matched_text,en,2031,799,196,293,True,1083
75363,Allium sativum,species,text_needs_scope_review,en,26683,19472,6217,7092,True,7882
75870,Brassica tournefortii,species,taxon_matched_text,en,3596,2343,882,1089,True,1879
77290,Glyceria fluitans,species,taxon_matched_text,en,4891,3625,1093,1327,True,2117
77452,Hornungia procumbens,species,taxon_matched_text,en,1051,1051,257,375,True,1165
77919,Lythrum tribracteatum,species,taxon_matched_text,en,1571,346,141,245,True,1035
78016,Menyanthes trifoliata,species,taxon_matched_text,pt,3921,1633,541,782,True,1572
78338,Panicum dichotomiflorum,species,taxon_matched_text,en,2141,870,211,344,True,1134
78382,Pelargonium zonale,species,taxon_matched_text,en,1446,1446,704,882,True,1672
79013,Scrophularia peregrina,species,taxon_matched_text,en,1683,431,114,214,True,1004
82962,Rhamnus lycioides,species,taxon_matched_text,en,2573,1291,832,1024,True,1814
83156,Hydrangea quercifolia,species,taxon_matched_text,en,5784,5784,2065,2383,True,3173
117802,Gelidium spinosum,species,taxon_matched_text,es,1531,1531,637,822,True,1612
121784,Aquilegia chrysantha,species,taxon_matched_text,en,5255,5255,2289,2605,True,3395
123771,Brachythecium albicans,species,text_needs_scope_review,de,1286,1286,692,825,True,1615
124359,Viola canina,species,taxon_matched_text,en,1820,639,120,224,True,1014
125857,Ferraria crispa,species,taxon_matched_text,en,572,572,49,140,True,930
126757,Mercurialis perennis,species,taxon_matched_text,en,4040,2815,1640,1918,True,2708
127186,Securigera varia,species,taxon_matched_text,en,2231,2231,659,814,True,1604
128801,Scorpiurium circinatum,species,taxonomy_only,,0,0,0,44,False,834
129055,Zelkova serrata,species,taxon_matched_text,en,5144,3914,1854,2140,True,2930
135559,Zamia furfuracea,species,taxon_matched_text,en,2583,1319,637,812,True,1602
135954,Encephalartos trispinosus,species,taxon_matched_text,en,843,843,263,365,True,1155
135968,Encephalartos villosus,species,taxon_matched_text,en,884,884,268,377,True,1167
138894,Lotus macranthus,species,taxon_matched_text,en,1694,466,126,252,True,1042
142793,Cephalotaxus harringtonia,species,text_needs_scope_review,en,5184,4361,1105,1323,True,2113
159528,Bryum dichotomum,species,text_needs_scope_review,en,357,357,40,137,True,927
159678,Callisia fragrans,species,taxon_matched_text,en,1799,1799,632,806,True,1596
159690,Callitriche terrestris,species,taxon_matched_text,en,157,157,27,115,True,905
159794,Campylopus pilifer,species,taxonomy_only,,0,0,0,41,False,831
161936,Diphyscium foliosum,species,text_needs_scope_review,de,1249,1249,675,829,True,1619
163024,Fissidens taxifolius,species,taxon_matched_text,en,6065,6065,2988,3431,True,4221
164232,Jasminum nudiflorum,species,taxon_matched_text,en,2160,2160,577,787,True,1577
164327,Kalanchoe daigremontiana,species,taxon_matched_text,en,6863,2981,890,1088,True,1878
167993,Rosa spinosissima,species,text_needs_scope_review,en,1060,1060,315,468,True,1258
170060,Ulota crispa,species,taxon_matched_text,en,472,472,51,136,True,926
170203,Viburnum plicatum,species,taxon_matched_text,en,1477,1477,475,641,True,1431
186154,Leucadendron argenteum,species,taxon_matched_text,en,2555,2555,860,1069,True,1859
200847,Pittosporum eugenioides,species,taxon_matched_text,en,3172,3172,1465,1730,True,2520
203723,Ceramium virgatum,species,taxon_matched_text,en,500,500,143,267,True,1057
204128,Cotoneaster glaucophyllus,species,taxon_matched_text,en,737,737,266,396,True,1186
204923,Agave vivipara,species,text_needs_scope_review,en,876,876,121,205,True,995
206183,Furcraea parmentieri,species,taxonomy_only,,0,0,0,43,False,833
209889,Casimiroa edulis,species,text_needs_scope_review,en,1714,1714,578,732,True,1522
210184,Hardenbergia violacea,species,taxon_matched_text,en,3323,3323,751,919,True,1709
243499,Cynoglossum cheirifolium,species,taxon_matched_text,en,2136,778,259,371,True,1161
273594,Mammillaria elongata,species,taxon_matched_text,en,1011,1011,369,480,True,1270
274132,Beschorneria yuccoides,species,taxon_matched_text,en,1394,1394,460,628,True,1418
275384,Euphorbia hypericifolia,species,taxon_matched_text,en,1807,1807,267,418,True,1208
281031,Agave fourcroydes,species,taxon_matched_text,en,1907,1907,604,762,True,1552
320643,Verbascum giganteum,species,taxon_matched_text,pt,696,696,540,728,True,1518
325101,Opuntia puberula,species,text_needs_scope_review,es,1032,1032,558,719,True,1509
327366,Philodendron erubescens,species,taxon_matched_text,en,1555,1555,370,510,True,1300
333951,Andryala ragusina,species,taxon_matched_text,pt,1530,1530,533,775,True,1565
336807,Euphorbia canariensis,species,taxon_matched_text,en,2192,2192,210,330,True,1120
338110,Genista micrantha,species,taxon_matched_text,pt,1237,1237,258,426,True,1216
338465,Sagina maritima,species,taxon_matched_text,en,1463,296,46,130,True,920
341588,Melilotus messanensis,species,taxon_matched_text,en,403,403,100,199,True,989
349245,Malephora lutea,species,taxon_matched_text,en,361,361,103,200,True,990
361354,Crocosmia aurea,species,taxon_matched_text,en,925,925,340,465,True,1255
366346,Maranta leuconeura,species,taxon_matched_text,en,3135,3135,1107,1342,True,2132
369895,Hymenosporum flavum,species,taxon_matched_text,es,3829,604,409,563,True,1353
370011,Aleurites moluccanus,species,taxon_matched_text,en,9429,8710,2242,2675,True,3465
370092,Erigeron floribundus,species,taxon_matched_text,en,1678,1678,435,574,True,1364
418753,Sorbus maderensis,species,taxon_matched_text,en,1807,534,55,151,True,941
424495,Silene rothmaleri,species,taxon_matched_text,pt,1253,1253,290,458,True,1248
430868,Colletia paradoxa,species,taxon_matched_text,pt,1179,1179,550,743,True,1533
437555,Berberis julianae,species,taxon_matched_text,en,821,821,187,304,True,1094
441312,Nymphaea rubra,species,taxon_matched_text,en,2964,2964,632,868,True,1658
447734,Linaria micrantha,species,taxon_matched_text,pt,1552,1552,595,813,True,1603
450656,Oxyrrhynchium hians,species,taxon_matched_text,en,731,731,120,244,True,1034
450670,Melica uniflora,species,taxon_matched_text,en,2619,1408,654,808,True,1598
450870,Armeria arenaria,species,taxon_matched_text,es,1426,1426,857,1035,True,1825
451454,Silene baccifera,species,taxon_matched_text,en,741,741,42,128,True,918
483885,Medicago intertexta,species,taxon_matched_text,en,1586,316,99,194,True,984
485334,Acrosorium ciliolatum,species,taxonomy_only,,0,0,0,43,False,833
491202,Medicago × varia,hybrid,text_needs_scope_review,en,26500,24333,6720,7532,True,8322
497837,Festuca ampla,species,taxon_matched_text,en,1924,676,175,277,True,1067
498028,Fuchsia triphylla,species,taxon_matched_text,en,1544,1544,727,897,True,1687
509286,Veronica dabneyi,species,taxon_matched_text,en,2524,519,117,202,True,992
520622,Fumaria sepium,species,taxon_matched_text,pt,1203,1203,271,440,True,1230
559683,Cleome houtteana,species,taxon_matched_text,en,1406,1406,448,601,True,1391
588541,Lampranthus emarginatus,species,taxon_matched_text,en,362,362,48,137,True,927
773428,Galium scabrum,species,taxon_matched_text,pt,1133,1133,222,372,True,1162
790858,Pistacia × saportae,hybrid,taxon_matched_text,en,497,497,37,130,True,920
827821,Thymelaea procumbens,species,taxon_matched_text,en,1627,308,43,145,True,935
831146,Myriolimon diffusum,species,taxonomy_only,,0,0,0,41,False,831
861345,Erysimum arbuscula,species,taxon_matched_text,pt,1256,1256,260,431,True,1221
867483,Stellaria apetala,species,taxon_matched_text,en,4225,4225,1451,1689,True,2479
891521,Galium minutulum,species,taxon_matched_text,en,1896,707,117,210,True,1000
901906,Parodia lenninghausii,species,taxon_matched_text,pt,1853,1853,957,1182,True,1972
943001,Vertebrata thuyoides,species,taxon_matched_text,en,540,540,250,391,True,1181
947945,Riccia warnstorfii,species,taxonomy_only,,0,0,0,43,False,833
1078718,Oeosporangium tinaei,species,taxonomy_only,,0,0,0,48,False,838
1095244,Carex durieui,species,taxon_matched_text,pt,1645,1645,663,901,True,1691
1172864,Musella lasiocarpa,species,taxon_matched_text,en,1124,1124,208,325,True,1115
1252135,Serapias × rainei,hybrid,taxonomy_only,,0,0,0,45,False,835
1262599,Ophrys × turiana,hybrid,taxonomy_only,,0,0,0,45,False,835
1266317,Gnidia polystachya,species,taxon_matched_text,pt,1270,1270,286,457,True,1247
1361435,Helosciadium milfontinum,species,taxonomy_only,,0,0,0,44,False,834
1622176,Adenocarpus argyrophyllus,species,taxon_matched_text,en,1701,585,281,453,True,1243
49381,Wollemia nobilis,species,taxon_matched_text,es,18073,4062,2105,2402,True,3192
52654,Drosera aliciae,species,taxon_matched_text,en,874,874,266,381,True,1171
54333,Veronica beccabunga,species,taxon_matched_text,en,2037,761,313,417,True,1207
54428,Crataegus laevigata,species,taxon_matched_text,en,3460,2808,965,1145,True,1935
54890,Epidendrum radicans,species,taxon_matched_text,en,3747,3747,1591,1846,True,2636
56419,Riccia nigrella,species,taxonomy_only,,0,0,0,38,False,828
58208,Eucalyptus tereticornis,species,taxon_matched_text,en,7672,3807,1213,1373,True,2163
58879,Chenopodium berlandieri,species,taxon_matched_text,en,11569,11569,4212,4698,True,5488
60017,Petrorhagia saxifraga,species,taxon_matched_text,en,2692,1440,332,461,True,1251
60210,Ammannia coccinea,species,taxon_matched_text,en,1046,615,212,311,True,1101
61824,Trifolium hybridum,species,taxon_matched_text,en,3842,2584,744,956,True,1746
67715,Capparis spinosa,species,text_needs_scope_review,en,7914,7087,2670,3143,True,3933
75758,Berberis vulgaris,species,taxon_matched_text,en,8627,4360,1137,1392,True,2182
75769,Billardiera heterophylla,species,taxon_matched_text,en,2604,2604,621,788,True,1578
77093,Eucalyptus viminalis,species,taxon_matched_text,en,6409,4573,1239,1409,True,2199
77193,Galium divaricatum,species,taxon_matched_text,en,975,975,143,272,True,1062
79496,Veronica catenata,species,taxon_matched_text,en,2820,1634,552,697,True,1487
123958,Sphagnum capillifolium,species,taxon_matched_text,en,785,785,195,309,True,1099
124412,Aloe ferox,species,taxon_matched_text,en,2645,1745,637,808,True,1598
124422,Rhytidiadelphus loreus,species,taxon_matched_text,en,2445,2445,1693,1889,True,2679
128652,Salvia coccinea,species,taxon_matched_text,en,2587,1341,375,490,True,1280
129282,Paliurus spina-christi,species,taxon_matched_text,en,1381,1381,321,461,True,1251
133332,Vitex trifolia,species,taxon_matched_text,en,2914,2914,1122,1311,True,2101
135549,Tetraclinis articulata,species,text_needs_scope_review,en,10338,2892,837,1026,True,1816
136086,Dioon edule,species,taxon_matched_text,en,3250,3250,1751,1986,True,2776
136884,Afrocarpus mannii,species,taxon_matched_text,en,712,712,364,493,True,1283
139568,Bauhinia forficata,species,taxon_matched_text,en,2586,1438,408,550,True,1340
155773,Trichocolea tomentella,species,taxon_matched_text,en,3544,3544,1579,1838,True,2628
158226,Alternanthera brasiliana,species,taxon_matched_text,en,4031,1940,651,816,True,1606
160162,Carum carvi,species,taxon_matched_text,pt,3679,872,663,825,True,1615
161255,Cuphea carthagenensis,species,taxon_matched_text,pt,1346,1346,919,1159,True,1949
161864,Dicranum montanum,species,text_needs_scope_review,de,869,869,385,495,True,1285
162821,Euphorbia esula,species,taxon_matched_text,en,6400,1655,681,820,True,1610
163999,Hypnum jutlandicum,species,taxon_matched_text,en,477,477,74,171,True,961
164426,Lantana velutina,species,taxonomy_only,,0,0,0,42,False,832
164443,Lathyrus sativus,species,taxon_matched_text,en,6353,5110,1242,1506,True,2296
165098,Malcolmia maritima,species,taxon_matched_text,en,405,405,208,313,True,1103
165140,Manihot grahamii,species,taxon_matched_text,en,836,836,95,192,True,982
165210,Medicago monspeliaca,species,taxon_matched_text,en,382,382,116,215,True,1005
165538,Mucuna urens,species,taxon_matched_text,en,2372,2372,688,831,True,1621
166064,Palustriella commutata,species,taxon_matched_text,en,455,455,55,143,True,933
167328,Potamogeton perfoliatus,species,taxon_matched_text,en,7430,6114,1977,2302,True,3092
168497,Scapania compacta,species,taxonomy_only,,0,0,0,41,False,831
170415,Zephyranthes candida,species,taxon_matched_text,en,2068,1589,391,538,True,1328
183064,Ahnfeltia plicata,species,taxon_matched_text,en,1738,1738,575,714,True,1504
200942,Quercus petraea,species,taxon_matched_text,en,6108,5588,1223,1427,True,2217
206710,Echeveria setosa,species,taxon_matched_text,en,1371,979,346,483,True,1273
206749,Echeveria elegans,species,taxon_matched_text,en,1361,861,275,423,True,1213
273629,Mammillaria vetula,species,taxon_matched_text,en,2267,2267,1036,1207,True,1997
274316,Ceradenia jungermannioides,species,taxon_matched_text,en,510,510,47,139,True,929
284707,Eruca sativa,species,taxon_matched_text,en,6198,5555,1813,2148,True,2938
322051,Thymus serpyllum,species,taxon_matched_text,en,4002,4002,703,903,True,1693
322735,Cladophora prolifera,species,text_needs_scope_review,es,1275,1275,514,644,True,1434
325603,Schoenoplectiella mucronata,species,taxon_matched_text,en,2031,2031,327,482,True,1272
327002,Laurencia obtusa,species,taxonomy_only,,0,0,0,39,False,829
327227,Clinopodium alpinum,species,taxon_matched_text,en,1374,1374,385,561,True,1351
327855,Fittonia albivenis,species,taxon_matched_text,en,1837,1837,517,662,True,1452
333723,Carlina corymbosa,species,taxon_matched_text,en,920,920,381,519,True,1309
335185,Narcissus cavanillesii,species,taxon_matched_text,en,3392,1200,609,792,True,1582
336864,Agapanthus campanulatus,species,taxon_matched_text,en,712,712,212,344,True,1134
338374,Dianthus langeanus,species,taxon_matched_text,pt,1156,1156,543,765,True,1555
339914,Stephanotis floribunda,species,taxon_matched_text,en,1362,1362,546,724,True,1514
340164,Ficus sycomorus,species,taxon_matched_text,en,8324,5974,2027,2378,True,3168
342078,Crepis divaricata,species,taxon_matched_text,pt,1261,1261,252,423,True,1213
344928,Juncus ranarius,species,taxon_matched_text,en,263,263,38,134,True,924
346173,Salvia guaranitica,species,taxon_matched_text,en,1121,1121,340,478,True,1268
349232,Viburnum suspensum,species,taxon_matched_text,en,352,352,158,279,True,1069
418761,Herniaria lusitanica,species,taxon_matched_text,en,1992,623,195,316,True,1106
429214,Radermachera sinica,species,taxon_matched_text,en,936,936,432,560,True,1350
430749,Brunfelsia australis,species,taxon_matched_text,es,1479,1479,908,1083,True,1873
438648,Elatine macropoda,species,taxon_matched_text,pt,1204,1204,243,410,True,1200
438961,Gymnocalycium mihanovichii,species,taxon_matched_text,en,2821,2821,895,1106,True,1896
469671,Lampranthus multiradiatus,species,taxon_matched_text,en,2119,823,170,272,True,1062
495155,Vicia serratifolia,species,taxonomy_only,,0,0,0,41,False,831
